TransactionID,Date,ProductCategory,Price,UnitsSold,CustomerAge,CustomerMembership,Discount,Region,PaymentMethod,IsPromotional,TotalSales
T000834,2025-02-14,Clothing,45.77,5,28.336516664576266,Bronze,14.7,West,Credit Card,True,195.21
T000835,2025-06-04,Electronics,261.92,3,46.410265905240564,Gold,4.2,East,Digital Wallet,False,752.76
T000836,2025-03-14,Electronics,182.17,2,18.0,Bronze,0.7,South,Digital Wallet,False,361.79
T000837,2025-01-26,Sports,60.99,4,48.06642089271007,Bronze,6.1,North,Credit Card,False,229.08
T000838,2025-02-16,Electronics,357.14,3,54.54252616361744,Silver,7.7,South,Credit Card,False,988.92
T000839,2025-05-01,Clothing,37.89,4,49.292941675681156,Silver,2.3,North,Credit Card,False,148.07
T000840,2025-02-25,Electronics,282.94,4,41.39629646286269,Silver,12.9,East,Credit Card,True,985.76
T000841,2025-04-04,Clothing,50.88,8,33.652095164672716,Bronze,7.2,East,Digital Wallet,False,377.73
T000842,2025-04-17,Electronics,273.24,2,30.705242448374076,Bronze,0.9,West,Digital Wallet,False,541.56
T000843,2025-03-04,Sports,68.69,3,,Platinum,3.5,South,Credit Card,False,198.86
T000844,2025-02-17,Sports,64.38,3,34.785341870398724,Bronze,16.6,North,PayPal,True,161.08
T000845,2025-03-02,Sports,57.95,5,53.2196711758577,Gold,17.8,South,Credit Card,True,238.17
T000846,2025-03-22,Clothing,42.34,6,40.55077845191458,Bronze,3.3,East,PayPal,False,245.66
T000847,2025-01-26,Sports,44.48,6,51.40609623259384,Platinum,6.9,West,Credit Card,False,248.47
T000848,2025-02-05,Clothing,41.11,5,70.0,Platinum,8.9,North,PayPal,False,187.26
T000849,2025-01-01,Clothing,50.08,5,61.83199386071024,Platinum,14.0,North,Credit Card,True,215.34
T000850,2025-01-08,Home & Kitchen,312.8,7,41.813141573448824,Silver,3.5,West,Digital Wallet,False,2112.96
T000851,2025-04-23,Electronics,281.77,4,35.2821475596949,Silver,1.9,South,PayPal,False,1105.67
T000852,2025-04-09,Electronics,231.97,6,51.9993537006349,Silver,7.5,North,Digital Wallet,False,1287.43
T000853,2025-06-29,Home & Kitchen,69.05,4,51.98103192474318,Bronze,7.0,North,Digital Wallet,False,256.87
T000854,2025-02-16,Electronics,227.8,4,48.45464989493104,Bronze,3.1,West,Credit Card,False,882.95
T000855,2025-05-07,Home & Kitchen,60.4,2,59.70212867029021,Silver,8.7,West,PayPal,True,110.29
T000856,2025-02-25,Clothing,84.44,5,30.66703183490633,Platinum,13.6,North,Credit Card,True,364.78
T000857,2025-01-14,Sports,58.67,3,45.43653394846406,Bronze,4.4,North,PayPal,False,168.27
T000858,2025-01-28,Beauty,30.89,10,41.55619375418787,Silver,3.8,North,PayPal,False,297.16
T000859,2025-03-19,Sports,54.02,5,50.18577344107321,Gold,4.0,South,Cash,False,259.3
T000860,2025-05-10,Clothing,39.37,5,36.469654441170206,Bronze,7.3,East,Digital Wallet,False,182.48
T000861,2025-04-19,Electronics,198.19,1,46.419245624432236,Bronze,2.5,South,PayPal,False,193.24
T000862,2025-06-03,Clothing,50.84,5,20.544119751577746,Bronze,4.8,North,Digital Wallet,False,242.0
T000863,2025-01-14,Electronics,249.25,5,41.76318584857715,Gold,10.9,South,Credit Card,True,1110.41
T000864,2025-02-25,Electronics,147.06,4,62.54326124507911,Platinum,5.9,North,Credit Card,False,553.53
T000865,2025-04-25,Home & Kitchen,66.5,4,35.766320575845405,Bronze,3.3,North,PayPal,False,257.22
T000866,2025-01-07,Clothing,52.59,4,40.7791393136091,Platinum,5.3,West,Digital Wallet,False,199.21
T000867,2025-01-03,Beauty,24.85,7,54.8329440497706,Platinum,3.4,East,Credit Card,False,168.04
T000868,2025-04-21,Electronics,261.54,2,47.651718703726004,Silver,6.5,South,Credit Card,False,489.08
T000869,2025-05-31,Clothing,34.75,6,21.46219386489365,Bronze,3.6,South,Credit Card,True,200.99
T000870,2025-04-17,Electronics,255.34,2,40.314929988369244,Gold,14.0,North,Digital Wallet,True,439.18
T000871,2025-01-18,Beauty,39.46,5,,Bronze,8.1,East,Credit Card,True,181.32
T000872,2025-02-07,Sports,63.23,2,58.40279765809062,Gold,14.5,West,Credit Card,True,108.12
T000873,2025-04-25,Sports,52.26,5,56.150202960406105,Gold,0.3,South,Digital Wallet,False,260.52
T000874,2025-01-15,Beauty,39.88,5,41.228892897004016,Bronze,3.8,South,Digital Wallet,False,191.82
T000875,2025-04-29,Clothing,38.53,5,49.62417528920578,Silver,9.2,North,Digital Wallet,False,174.93
T000876,2025-01-28,Clothing,45.47,5,41.061212607372056,Gold,3.7,South,Digital Wallet,False,218.94
T000877,2025-02-08,Clothing,47.81,7,,Silver,3.0,South,Digital Wallet,False,324.63
T000878,2025-01-17,Home & Kitchen,93.68,6,55.15064368324737,Gold,10.0,South,Digital Wallet,False,505.87
T000879,2025-03-27,Clothing,40.87,7,54.34556840025209,Silver,18.0,North,PayPal,True,234.59
T000880,2025-05-06,Clothing,48.82,9,45.22902131096923,Platinum,6.0,North,Credit Card,True,413.02
T000881,2025-02-13,Beauty,22.69,7,34.161238358479885,Bronze,11.3,West,Credit Card,True,140.88
T000882,2025-01-25,Beauty,23.01,6,41.67870357171982,Gold,9.6,South,PayPal,True,124.81
T000883,2025-05-25,Sports,57.37,8,42.46653491266602,Silver,13.4,West,Credit Card,True,397.46
T000884,2025-01-13,Sports,57.12,3,53.068146684293744,Gold,18.5,East,Credit Card,True,139.66
T000885,2025-01-25,Home & Kitchen,97.87,6,38.33456292094746,Bronze,5.2,East,Cash,False,556.68
T000886,2025-03-09,Electronics,261.68,5,42.34038086220074,Silver,3.4,South,Credit Card,False,1263.91
T000887,2025-05-18,Electronics,1071.6,5,44.244186525867775,Silver,8.2,East,Credit Card,True,4918.64
T000888,2025-03-08,Home & Kitchen,97.49,6,38.76447978408494,Silver,2.3,East,PayPal,False,571.49
T000889,2025-04-19,Home & Kitchen,86.93,5,45.07409084776348,Gold,6.3,East,Credit Card,False,407.27
T000890,2025-05-26,Electronics,271.27,4,43.33792130986856,Bronze,5.4,West,Digital Wallet,False,1026.49
T000891,2025-04-21,Beauty,23.33,5,32.209229073462744,Bronze,1.8,South,Digital Wallet,False,114.55
T000892,2025-04-21,Electronics,191.43,3,35.32920625550253,Silver,3.6,South,Credit Card,False,553.62
T000893,2025-02-03,Clothing,31.67,7,25.09811639322382,Bronze,3.7,East,Credit Card,False,213.49
T000894,2025-04-21,Home & Kitchen,79.56,3,33.13268601407802,Silver,5.7,West,Credit Card,True,225.08
T000895,2025-01-08,Electronics,196.33,2,59.11907248648957,Gold,5.5,North,PayPal,True,371.06
T000896,2025-06-17,Electronics,245.39,3,49.93936776727719,Gold,6.1,West,Credit Card,False,691.26
T000897,2025-04-23,Clothing,58.23,3,32.364497174160554,Silver,4.8,West,PayPal,False,166.3
T000898,2025-03-24,Sports,45.62,8,39.700035224777636,Silver,11.4,South,PayPal,True,323.35
T000899,2025-02-11,Clothing,46.23,9,31.563725136339883,Bronze,8.6,North,Credit Card,False,380.29
T000900,2025-06-18,Home & Kitchen,80.09,7,50.71367862172339,Bronze,4.0,South,Credit Card,False,538.2
T000901,2025-04-11,Home & Kitchen,54.71,2,45.02139956977957,Silver,10.9,North,Credit Card,True,97.49
T000902,2025-01-06,Electronics,204.99,2,50.188398334971914,Platinum,1.3,North,Credit Card,False,404.65
T000903,2025-06-29,Beauty,21.79,7,38.21268314229841,Silver,15.0,West,Digital Wallet,True,129.65
T000904,2025-01-26,Electronics,241.08,7,54.009851397550534,Gold,28.2,East,Credit Card,True,1211.67
T000905,2025-03-05,Beauty,42.12,5,27.70020097581074,Bronze,6.2,South,PayPal,False,197.54
T000906,2025-02-28,Clothing,38.96,9,34.88444005314083,Silver,7.2,North,PayPal,False,325.39
T000907,2025-04-19,Beauty,27.32,9,37.223427300258344,Bronze,9.7,East,PayPal,False,222.03
T000908,2025-05-01,Electronics,773.31,7,51.62477711058585,Gold,8.6,South,Credit Card,False,4947.64
T000909,2025-02-02,Clothing,33.84,4,35.479836810843196,Bronze,10.6,East,Credit Card,True,121.01
T000910,2025-05-30,Electronics,245.82,5,30.40603829874955,Silver,14.7,North,PayPal,True,1048.42
T000911,2025-01-21,Electronics,247.47,6,42.11151189335075,Gold,8.6,West,Cash,False,1357.13
T000912,2025-03-11,Home & Kitchen,96.88,3,70.0,Bronze,13.7,West,Digital Wallet,True,250.82
T000913,2025-04-22,Electronics,740.25,1,30.28486601628157,Silver,0.4,East,PayPal,False,737.29
T000914,2025-01-04,Home & Kitchen,116.12,2,56.865332317533195,Gold,1.3,East,PayPal,False,229.22
T000915,2025-04-04,Electronics,230.58,4,41.90766998070602,Silver,3.5,North,Digital Wallet,False,890.04
T000916,2025-03-16,Clothing,46.42,5,42.06827732720867,Bronze,3.0,North,Credit Card,False,225.14
T000917,2025-03-03,Sports,53.4,6,34.76753134397272,Silver,5.8,South,Credit Card,True,301.82
T000918,2025-04-04,Clothing,48.58,5,49.503161956748244,Gold,5.7,South,PayPal,False,229.05
T000919,2025-04-05,Home & Kitchen,87.81,5,54.46126834141531,Silver,5.5,West,Credit Card,False,414.9
T000920,2025-06-01,Home & Kitchen,78.61,5,,Silver,3.7,North,Credit Card,False,378.51
T000921,2025-02-24,Sports,63.18,4,45.42823315427425,Silver,6.5,West,Credit Card,False,236.29
T000922,2025-05-17,Clothing,47.85,6,33.69644392661316,Bronze,13.1,South,PayPal,True,249.49
T000923,2025-05-11,Home & Kitchen,100.73,5,63.44895121227158,Platinum,13.3,West,PayPal,True,436.66
T000924,2025-01-31,Beauty,32.43,6,36.565076665584215,Gold,6.4,South,Credit Card,False,182.13
T000925,2025-02-09,Home & Kitchen,76.34,3,32.73389537775816,Bronze,8.1,North,Credit Card,False,210.47
T000926,2025-02-05,Clothing,44.99,6,45.47061447154475,Silver,4.4,East,Credit Card,True,258.06
T000927,2025-06-01,Home & Kitchen,78.91,5,30.434138037000352,Gold,5.8,South,PayPal,False,371.67
T000928,2025-01-06,Home & Kitchen,74.97,1,36.006015150002426,Bronze,,South,Credit Card,False,
T000929,2025-03-07,Home & Kitchen,79.72,2,49.51870062281275,Gold,3.3,West,Digital Wallet,False,154.18
T000930,2025-03-16,Electronics,215.73,1,70.0,Silver,8.3,North,Credit Card,False,197.82
T000931,2025-01-04,Electronics,167.88,4,48.78547694874897,Bronze,4.7,North,Credit Card,False,639.96
T000932,2025-03-20,Sports,46.24,4,56.21826338222096,Bronze,4.7,North,PayPal,False,176.27
T000933,2025-05-14,Clothing,48.83,8,35.91496515356159,Bronze,4.4,North,Digital Wallet,False,373.45
T000934,2025-04-28,Home & Kitchen,83.05,4,45.204765970003315,Silver,5.0,South,Credit Card,False,315.59
T000935,2025-04-23,Clothing,42.38,4,18.985086332212745,Gold,3.6,North,Credit Card,False,163.42
T000936,2025-04-04,Clothing,34.21,7,26.01016211367602,Bronze,,North,Credit Card,False,
T000937,2025-06-28,Electronics,158.0,5,43.87764814910969,Bronze,2.2,West,PayPal,False,772.62
T000938,2025-03-03,Electronics,262.55,5,46.244680514290536,Silver,6.6,North,Digital Wallet,True,1226.11
T000939,2025-03-20,Beauty,32.06,7,52.13785146986022,Bronze,5.0,South,Cash,False,213.2
T000940,2025-05-16,Sports,54.68,6,39.72452197202297,Bronze,14.8,North,Credit Card,True,279.52
T000941,2025-01-26,Home & Kitchen,90.9,4,60.107075062207215,Platinum,9.6,West,Cash,False,328.69
T000942,2025-06-28,Clothing,42.18,7,48.60408714444506,Silver,10.1,South,Credit Card,True,265.44
T000943,2025-06-22,Home & Kitchen,82.7,6,20.24159241472301,Silver,9.3,West,Credit Card,False,450.05
T000944,2025-02-13,Home & Kitchen,58.93,4,20.264312373158063,Bronze,19.9,North,Credit Card,True,188.81
T000945,2025-05-13,Home & Kitchen,88.39,4,43.542828874498234,Silver,3.8,North,Credit Card,False,340.12
T000946,2025-03-11,Electronics,290.59,4,39.15368633793035,Silver,5.7,North,Digital Wallet,False,1096.11
T000947,2025-06-03,Home & Kitchen,70.23,6,44.658615127889824,Gold,6.4,West,Digital Wallet,False,394.41
T000948,2025-04-28,Sports,73.43,6,37.966991830449274,Bronze,4.8,South,Credit Card,False,419.43
T000949,2025-03-09,Beauty,29.15,5,34.795492683064744,Gold,9.3,North,PayPal,False,132.2
T000950,2025-01-19,Electronics,214.59,4,33.183980768034466,Bronze,4.2,West,PayPal,False,822.31
T000951,2025-01-20,Home & Kitchen,74.82,5,41.314440109494036,Platinum,11.8,South,Cash,True,329.96
T000952,2025-04-23,Home & Kitchen,82.77,2,52.07614921078574,Bronze,11.1,South,PayPal,True,147.17
T000953,2025-05-20,Clothing,60.82,8,,Bronze,6.8,East,Credit Card,False,453.47
T000954,2025-02-16,Electronics,223.07,3,40.335983075939055,Bronze,1.3,South,Digital Wallet,False,660.51
T000955,2025-01-01,Clothing,43.21,4,59.09611134941088,Silver,3.4,North,PayPal,False,166.96
T000956,2025-03-31,Clothing,45.36,4,21.10535942466494,Bronze,5.2,West,Digital Wallet,False,172.01
T000957,2025-05-22,Clothing,32.94,4,49.71027437190655,Silver,10.2,North,PayPal,True,118.32
T000958,2025-03-05,Home & Kitchen,71.21,4,39.49867006004898,Silver,12.7,North,Credit Card,True,248.67
T000959,2025-02-07,Home & Kitchen,74.69,5,32.63730557307326,Silver,2.5,North,Digital Wallet,False,364.11
T000960,2025-02-06,Home & Kitchen,72.83,6,35.34809055495183,Bronze,3.7,North,Digital Wallet,False,420.81
T000961,2025-05-06,Beauty,26.45,8,54.39441328644044,Platinum,18.1,East,Digital Wallet,True,173.3
T000962,2025-05-19,Clothing,48.55,8,40.43719691817883,Bronze,4.4,West,Digital Wallet,False,371.31
T000963,2025-04-10,Electronics,241.07,3,29.090921294978525,Platinum,11.9,East,Credit Card,True,637.15
T000964,2025-03-18,Home & Kitchen,70.52,6,31.60166519103684,Gold,3.8,East,Digital Wallet,False,407.04
T000965,2025-01-03,Electronics,226.73,6,36.01158003150301,Silver,12.2,South,PayPal,True,1194.41
T000966,2025-06-10,Clothing,47.35,5,52.414162289005105,Silver,18.9,West,Credit Card,True,192.0
T000967,2025-05-14,Electronics,220.85,2,35.96906640197454,Bronze,11.5,South,Credit Card,True,390.9
T000968,2025-06-27,Electronics,270.01,6,41.70269995069123,Silver,2.8,South,PayPal,True,1574.7
T000969,2025-01-10,Sports,59.88,8,33.70313389520736,Bronze,11.9,West,Digital Wallet,True,422.03
T000970,2025-01-05,Clothing,43.7,6,37.218067753886345,Silver,5.8,East,PayPal,False,246.99
T000971,2025-05-31,Clothing,43.74,5,40.05737190331784,Gold,5.8,West,Credit Card,False,206.02
T000972,2025-05-18,Electronics,268.4,8,30.835442084397965,Platinum,0.9,East,Credit Card,False,2127.88
T000973,2025-06-21,Home & Kitchen,91.07,3,32.62621999943114,Silver,10.6,North,PayPal,True,244.25
T000974,2025-05-10,Clothing,40.89,5,35.742416605299766,Platinum,3.1,West,Credit Card,False,198.11
T000975,2025-01-13,Home & Kitchen,86.2,2,60.0198367600104,Bronze,10.6,East,PayPal,True,154.13
T000976,2025-06-17,Clothing,45.18,8,42.72862904283213,Gold,7.7,North,PayPal,False,333.61
T000977,2025-05-10,Electronics,197.24,2,31.25456335358486,Bronze,4.4,East,Cash,False,377.12
T000978,2025-03-25,Clothing,47.78,3,52.12555692776179,Silver,3.9,South,PayPal,False,137.75
T000979,2025-03-06,Electronics,325.11,3,52.76415724916805,Silver,11.0,West,PayPal,True,868.04
T000980,2025-03-04,Clothing,44.15,6,31.005450791942962,Bronze,11.4,North,PayPal,True,234.7
T000981,2025-04-11,Clothing,59.15,3,61.500259149522805,Silver,,West,Credit Card,True,
T000982,2025-03-14,Beauty,21.01,7,46.598701438851776,Platinum,15.1,North,PayPal,True,124.86
T000983,2025-01-17,Electronics,1175.29,1,47.03759166688093,Bronze,2.6,West,Credit Card,False,1144.73
T000984,2025-01-09,Home & Kitchen,70.16,6,46.33244224224801,Silver,3.6,East,Cash,False,405.81
T000985,2025-05-23,Electronics,164.27,2,46.051848979564674,Bronze,7.5,West,Credit Card,False,303.9
T000986,2025-06-01,Clothing,46.0,6,40.61595350727845,Bronze,4.5,East,Credit Card,False,263.58
T000987,2025-02-07,Clothing,36.42,4,49.79550967875667,Bronze,7.7,West,PayPal,False,134.46
T000988,2025-06-12,Beauty,35.97,5,38.03655179293499,Platinum,13.0,North,Credit Card,True,156.47
T000989,2025-04-04,Electronics,249.42,3,60.881234071473834,Gold,5.9,North,PayPal,False,704.11
T000990,2025-04-05,Electronics,158.56,6,18.08378613331096,Silver,5.7,North,Credit Card,True,897.13
T000991,2025-02-18,Clothing,37.11,5,31.08038716565102,Silver,2.9,South,PayPal,True,180.17
T000992,2025-03-10,Electronics,292.39,6,46.26414011529166,Gold,8.3,South,Cash,False,1608.73
T000993,2025-03-03,Electronics,1531.19,1,41.045944154595944,Silver,2.5,North,PayPal,False,1492.91
T000994,2025-06-27,Home & Kitchen,79.61,3,35.966894714649186,Silver,3.0,North,Cash,False,231.67
T000995,2025-03-19,Electronics,302.5,3,44.099825592971456,Silver,10.1,East,PayPal,True,815.84
T000996,2025-04-27,Electronics,278.78,2,27.42537419052921,Bronze,15.8,North,Digital Wallet,True,469.47
T000997,2025-04-30,Home & Kitchen,48.37,6,,Bronze,1.6,West,Credit Card,False,285.58
T000998,2025-05-17,Clothing,44.42,8,40.47454334970407,Bronze,12.9,North,Credit Card,True,309.52
T000999,2025-06-11,Electronics,320.13,9,46.606776787005,Gold,15.2,South,Digital Wallet,True,2443.23
T001000,2025-03-17,Clothing,34.62,5,33.40121694674096,Bronze,12.8,South,Cash,True,150.94
T001001,2025-02-04,Home & Kitchen,35.11,6,20.419737549977572,Bronze,7.7,North,Cash,False,194.44
T001002,2025-01-01,Clothing,48.44,3,44.75661691563536,Silver,2.6,East,Cash,False,141.54
T001003,2025-02-09,Clothing,35.6,6,47.827593517264944,Gold,9.6,North,Credit Card,False,193.09
T001004,2025-03-05,Electronics,279.5,2,28.90366373506285,Bronze,11.9,North,Digital Wallet,True,492.48
T001005,2025-05-30,Home & Kitchen,62.57,2,37.28910601312364,Silver,3.0,East,Credit Card,False,121.39
T001006,2025-03-01,Clothing,60.92,3,52.918688834199486,Gold,10.0,West,Credit Card,False,164.48
T001007,2025-03-05,Home & Kitchen,107.37,4,28.09401495309946,Silver,2.9,East,Credit Card,True,417.03
T001008,2025-04-03,Sports,66.35,6,41.609960430001436,Silver,0.2,North,Credit Card,False,397.3
T001009,2025-03-13,Home & Kitchen,85.9,3,34.02114462735492,Silver,4.9,South,PayPal,False,245.07
T001010,2025-01-11,Clothing,28.23,6,68.21390162546439,Platinum,5.4,East,Credit Card,False,160.23
T001011,2025-04-15,Clothing,33.3,4,27.27483135193362,Bronze,4.0,North,Digital Wallet,False,127.87
T001012,2025-01-14,Clothing,38.11,4,20.109135013720845,Bronze,7.6,North,Credit Card,False,140.85
T001013,2025-03-01,Electronics,198.9,6,49.274994311596714,Gold,1.7,West,Credit Card,False,1173.11
T001014,2025-01-30,Electronics,270.12,1,38.0920687973469,Bronze,8.6,East,Credit Card,False,246.89
T001015,2025-02-04,Sports,45.62,7,29.63355882889497,Silver,15.1,East,Credit Card,True,271.12
T001016,2025-06-14,Clothing,48.5,8,36.09998701119779,Silver,8.1,North,Digital Wallet,False,356.57
T001017,2025-01-05,Clothing,49.68,8,60.19094748751436,Bronze,8.2,North,Credit Card,False,364.85
T001018,2025-03-24,Home & Kitchen,96.98,5,42.03600770135842,Bronze,3.0,South,Credit Card,False,470.35
T001019,2025-05-03,Home & Kitchen,102.52,5,59.57665593449364,Silver,1.2,North,PayPal,False,506.45
T001020,2025-03-19,Electronics,261.61,3,27.12662478301661,Bronze,11.9,West,Credit Card,True,691.44
T001021,2025-06-03,Sports,70.19,5,55.04552236311996,Silver,6.4,East,Digital Wallet,False,328.49
T001022,2025-03-03,Electronics,224.16,2,30.378370102140956,Silver,9.0,North,Cash,False,407.97
T001023,2025-05-12,Home & Kitchen,81.73,5,56.72210329403404,Gold,8.2,West,Credit Card,False,375.14
T001024,2025-03-30,Sports,70.68,3,55.742209200059094,Bronze,7.3,East,Credit Card,False,196.56
T001025,2025-02-11,Home & Kitchen,86.26,5,30.061931006003565,Bronze,12.0,North,Credit Card,True,379.54
T001026,2025-03-30,Home & Kitchen,67.0,8,47.068135031468394,Silver,1.6,West,PayPal,False,527.42
T001027,2025-05-26,Electronics,247.05,6,44.48277163111901,Silver,11.2,North,PayPal,True,1316.28
T001028,2025-02-09,Clothing,61.66,3,53.23337969661058,Gold,3.8,East,Digital Wallet,True,177.95
T001029,2025-03-13,Home & Kitchen,51.7,3,28.408653162835996,Silver,2.2,South,PayPal,False,151.69
T001030,2025-02-08,Clothing,41.21,5,37.121481649532235,Bronze,8.8,East,Digital Wallet,False,187.92
T001031,2025-04-14,Sports,86.75,5,42.57612724004647,Silver,8.1,South,Digital Wallet,True,398.62
T001032,2025-01-14,Clothing,49.94,5,60.05631059625935,Platinum,12.1,North,Credit Card,True,219.49
T001033,2025-02-01,Clothing,48.06,4,42.71642491284145,Bronze,11.9,West,PayPal,True,169.36
T001034,2025-06-28,Clothing,38.2,4,30.348537094798086,Bronze,5.6,West,Credit Card,True,144.24
T001035,2025-05-05,Clothing,39.88,4,45.85242246874421,Gold,18.7,West,Credit Card,True,129.69
T001036,2025-06-15,Home & Kitchen,70.64,4,29.818404500184993,Bronze,16.2,South,Credit Card,True,236.79
T001037,2025-04-07,Home & Kitchen,108.1,4,21.764272124653832,Bronze,2.8,South,Credit Card,False,420.29
T001038,2025-01-23,Home & Kitchen,76.56,3,40.06010235114648,Bronze,5.4,North,Cash,False,217.28
T001039,2025-03-04,Sports,64.49,7,,Gold,1.3,South,Credit Card,False,445.56
T001040,2025-05-23,Sports,64.67,4,44.313441945427094,Silver,2.3,West,Cash,False,252.73
T001041,2025-06-02,Sports,60.21,3,42.64170958860269,Bronze,9.9,East,Credit Card,False,162.75
T001042,2025-05-25,Electronics,245.14,5,63.4279648675457,Gold,10.8,East,PayPal,True,1093.32
T001043,2025-02-22,Home & Kitchen,46.07,5,60.61577370359136,Bronze,7.0,East,Credit Card,False,214.23
T001044,2025-04-14,Electronics,312.42,3,32.10876896272488,Bronze,7.4,North,Cash,False,867.9
